,rssi,rssiVals
32409,-119,0
32410,-118,0
32411,-119,0
32412,-122,0
32413,-121,0
32414,-124,0
32415,-124,0
32416,-125,0
32417,-124,0
32418,-122,0
32419,-125,0
32420,-122,0
32421,-121,0
32422,-117,0
32423,-121,0
32424,-119,0
32425,-124,0
32426,-122,0
32427,-121,0
32428,-118,0
32429,-121,0
32430,-124,0
32431,-121,0
32432,-118,0
32433,-118,0
32434,-121,0
32435,-119,0
32436,-119,0
32437,-118,0
32438,-124,0
32439,-121,0
32440,-121,0
32441,-118,0
32442,-122,0
32443,-127,0
32444,-122,0
32445,-121,0
32446,-122,0
32447,-125,0
32448,-117,0
32449,-122,0
32450,-121,0
32451,-118,0
32452,-121,0
32453,-122,0
32454,-122,0
32455,-119,0
32456,-118,0
32457,-118,0
32458,-119,0
32459,-121,0
32460,-114,0
32461,-122,0
32462,-125,0
32463,-124,0
32464,-118,0
32465,-119,0
32466,-124,0
32467,-119,0
32468,-119,0
32469,-125,0
32470,-116,0
32471,-125,0
32472,-122,0
32473,-124,0
32474,-125,0
32475,-119,0
32476,-119,0
32477,-116,0
32478,-125,0
32479,-122,0
32480,-121,0
32481,-122,0
32482,-119,0
32483,-121,0
32484,-119,0
32485,-119,0
32486,-122,0
32487,-122,0
32488,-117,0
32489,-121,0
32490,-121,0
32491,-125,0
32492,-124,0
32493,-116,0
32494,-118,0
32495,-122,0
32496,-119,0
32497,-121,0
32498,-119,0
32499,-118,0
32500,-122,0
32501,-124,0
32502,-125,0
32503,-117,0
32504,-118,0
32505,-122,0
32506,-122,0
32507,-122,0
32508,-121,0
32509,-125,0
32510,-122,0
32511,-118,0
32512,-127,0
32513,-124,0
32514,-125,0
32515,-124,0
32516,-125,0
32517,-118,0
32518,-125,0
32519,-119,0
32520,-125,0
32521,-119,0
32522,-116,0
32523,-121,0
32524,-122,0
32525,-124,0
32526,-125,0
32527,-119,0
32528,-124,0
32529,-119,0
32530,-124,0
32531,-125,0
32532,-122,0
32533,-122,0
32534,-125,0
32535,-121,0
32536,-123,0
32537,-125,1
32538,-99,1
32539,-97,1
32540,-97,1
32541,-97,1
32542,-97,1
32543,-97,1
32544,-97,1
32545,-97,1
32546,-97,1
32547,-97,1
32548,-97,1
32549,-97,1
32550,-96,1
32551,-97,1
32552,-97,1
32553,-97,1
32554,-96,1
32555,-97,1
32556,-97,1
32557,-97,1
32558,-97,0
32559,-119,0
32560,-122,0
32561,-125,0
32562,-122,0
32563,-119,0
32564,-119,0
32565,-124,0
32566,-122,0
32567,-124,0
32568,-116,0
32569,-124,0
32570,-118,0
32571,-121,0
32572,-119,0
32573,-125,0
32574,-121,0
32575,-119,0
32576,-119,0
32577,-122,0
32578,-116,0
32579,-121,0
32580,-121,0
32581,-125,0
32582,-124,0
32583,-124,0
32584,-119,0
32585,-122,0
32586,-122,0
32587,-121,0
32588,-119,0
32589,-127,0
32590,-119,0
32591,-125,0
32592,-125,0
32593,-115,0
32594,-117,0
32595,-118,0
32596,-125,0
32597,-121,0
32598,-119,0
32599,-122,0
32600,-124,0
32601,-125,0
32602,-118,0
32603,-122,0
32604,-116,0
32605,-118,0
32606,-122,0
32607,-119,0
32608,-121,0
32609,-122,0
32610,-119,0
32611,-115,0
32612,-122,0
32613,-122,0
32614,-122,0
32615,-125,0
32616,-122,0
32617,-117,0
32618,-116,0
32619,-117,0
32620,-119,0
32621,-118,0
32622,-124,0
32623,-119,0
32624,-121,0
32625,-121,0
32626,-121,0
32627,-119,0
32628,-119,0
32629,-119,0
32630,-121,0
32631,-127,0
32632,-122,0
32633,-119,0
32634,-121,0
32635,-122,0
32636,-122,0
32637,-121,0
32638,-125,0
32639,-121,0
32640,-121,0
32641,-121,0
32642,-122,0
32643,-122,0
32644,-116,0
32645,-116,0
32646,-119,0
32647,-116,0
32648,-124,0
32649,-122,0
32650,-122,0
32651,-125,0
32652,-121,0
32653,-118,0
32654,-127,0
32655,-121,0
32656,-121,0
32657,-121,0
32658,-124,0
32659,-116,0
32660,-122,0
32661,-119,0
32662,-119,0
32663,-116,0
32664,-118,0
32665,-119,0
32666,-119,0
32667,-117,0
32668,-125,0
32669,-121,0
32670,-124,0
32671,-122,0
32672,-122,0
32673,-119,0
32674,-118,0
32675,-121,0
32676,-126,0
32677,-125,0
32678,-118,0
32679,-118,0
32680,-124,0
32681,-121,0
32682,-118,0
32683,-118,0
32684,-121,0
32685,-125,0
32686,-122,0
32687,-116,0
32688,-127,0
32689,-125,0
32690,-121,0
32691,-119,0
32692,-119,0
32693,-118,0
32694,-119,0
32695,-125,0
32696,-119,0
32697,-119,0
32698,-118,0
32699,-122,0
32700,-110,1
32701,-98,1
32702,-98,1
32703,-98,1
32704,-97,1
32705,-97,1
32706,-97,1
32707,-97,1
32708,-97,1
32709,-98,1
32710,-97,1
32711,-97,1
32712,-97,1
32713,-98,1
32714,-98,1
32715,-98,1
32716,-98,1
32717,-98,1
32718,-97,1
32719,-97,1
32720,-98,0
32721,-124,0
32722,-122,0
32723,-117,0
32724,-115,0
32725,-122,0
32726,-119,0
32727,-122,0
32728,-121,0
32729,-119,0
32730,-116,0
32731,-125,0
32732,-121,0
32733,-124,0
32734,-121,0
32735,-125,0
32736,-119,0
32737,-125,0
32738,-122,0
32739,-121,0
32740,-125,0
32741,-125,0
32742,-122,0
32743,-121,0
32744,-127,0
32745,-119,0
32746,-121,0
32747,-121,0
32748,-118,0
32749,-122,0
32750,-121,0
32751,-125,0
32752,-119,0
32753,-119,0
32754,-119,0
32755,-121,0
32756,-121,0
32757,-118,0
32758,-122,0
32759,-118,0
32760,-115,0
32761,-121,0
32762,-121,0
32763,-122,0
32764,-121,0
32765,-119,0
32766,-121,0
32767,-122,0
32768,-122,0
32769,-124,0
32770,-121,0
32771,-121,0
32772,-121,0
32773,-124,0
32774,-118,0
32775,-118,0
32776,-117,0
32777,-125,0
32778,-119,0
32779,-122,0
32780,-118,0
32781,-122,0
32782,-124,0
32783,-125,0
32784,-121,0
32785,-122,0
32786,-117,0
32787,-127,0
32788,-119,0
32789,-124,0
32790,-117,0
32791,-116,0
32792,-118,0
32793,-122,0
32794,-124,0
32795,-121,0
32796,-121,0
32797,-121,0
32798,-119,0
32799,-121,0
32800,-122,0
32801,-119,0
32802,-125,0
32803,-126,0
32804,-121,0
32805,-122,0
32806,-119,0
32807,-119,0
32808,-116,0
32809,-121,0
32810,-114,0
32811,-126,0
32812,-125,0
32813,-124,0
32814,-121,0
32815,-121,0
32816,-121,0
32817,-122,0
32818,-122,0
32819,-119,0
32820,-117,0
32821,-123,0
32822,-122,0
32823,-121,0
32824,-121,0
32825,-122,0
32826,-119,0
32827,-121,0
32828,-119,0
32829,-121,0
32830,-124,0
32831,-117,0
32832,-116,0
32833,-125,0
32834,-126,0
32835,-122,0
32836,-118,0
32837,-122,0
32838,-119,0
32839,-121,0
32840,-124,0
32841,-124,0
32842,-124,0
32843,-122,0
32844,-119,0
32845,-122,0
32846,-119,0
32847,-122,0
32848,-118,0
32849,-121,0
32850,-122,0
32851,-122,0
32852,-121,0
32853,-119,0
32854,-125,0
32855,-119,0
32856,-116,0
32857,-119,0
32858,-125,0
32859,-119,0
32860,-122,0
32861,-122,1
32862,-97,1
32863,-97,1
32864,-97,1
32865,-97,1
32866,-97,1
32867,-97,1
32868,-97,1
32869,-97,1
32870,-98,1
32871,-97,1
32872,-97,1
32873,-97,1
32874,-97,1
32875,-97,1
32876,-97,1
32877,-97,1
32878,-97,1
32879,-97,1
32880,-97,1
32881,-97,0
32882,-127,0
32883,-122,0
32884,-122,0
32885,-119,0
32886,-121,0
32887,-119,0
32888,-118,0
32889,-119,0
32890,-121,0
32891,-119,0
32892,-122,0
32893,-119,0
32894,-122,0
32895,-118,0
32896,-125,0
32897,-119,0
32898,-121,0
32899,-124,0
32900,-118,0
32901,-124,0
32902,-124,0
32903,-118,0
32904,-115,0
32905,-127,0
32906,-119,0
32907,-118,0
32908,-122,0
32909,-121,0
32910,-118,0
32911,-119,0
32912,-119,0
32913,-121,0
32914,-125,0
32915,-121,0
32916,-119,0
32917,-119,0
32918,-121,0
32919,-124,0
32920,-116,0
32921,-119,0
32922,-125,0
32923,-121,0
32924,-124,0
32925,-127,0
32926,-116,0
32927,-116,0
32928,-125,0
32929,-116,0
32930,-119,0
32931,-119,0
32932,-122,0
32933,-119,0
32934,-125,0
32935,-125,0
32936,-116,0
32937,-125,0
32938,-122,0
32939,-125,0
32940,-125,0
32941,-119,0
32942,-124,0
32943,-119,0
32944,-118,0
32945,-119,0
32946,-121,0
32947,-119,0
32948,-125,0
32949,-125,0
32950,-125,0
32951,-121,0
32952,-121,0
32953,-125,0
32954,-119,0
32955,-119,0
32956,-126,0
32957,-121,0
32958,-125,0
32959,-116,0
32960,-122,0
32961,-124,0
32962,-127,0
32963,-119,0
32964,-122,0
32965,-127,0
32966,-125,0
32967,-121,0
32968,-125,0
32969,-117,0
32970,-115,0
32971,-118,0
32972,-125,0
32973,-121,0
32974,-116,0
32975,-122,0
32976,-118,0
32977,-124,0
32978,-119,0
32979,-121,0
32980,-117,0
32981,-125,0
32982,-122,0
32983,-119,0
32984,-125,0
32985,-122,0
32986,-119,0
32987,-119,0
32988,-121,0
32989,-125,0
32990,-119,0
32991,-122,0
32992,-122,0
32993,-125,0
32994,-121,0
32995,-122,0
32996,-121,0
32997,-124,0
32998,-119,0
32999,-118,0
33000,-118,0
33001,-126,0
33002,-125,0
33003,-118,0
33004,-122,0
33005,-124,0
33006,-119,0
33007,-119,0
33008,-116,0
33009,-122,0
33010,-119,0
33011,-122,0
33012,-119,0
33013,-119,0
33014,-118,0
33015,-121,0
33016,-122,0
33017,-118,0
33018,-124,0
33019,-125,0
33020,-125,0
33021,-114,0
33022,-122,0
33023,-119,1
33024,-97,1
33025,-97,1
33026,-98,1
33027,-98,1
33028,-97,1
33029,-97,1
33030,-97,1
33031,-97,1
33032,-97,1
33033,-98,1
33034,-98,1
33035,-97,1
33036,-97,1
33037,-98,1
33038,-97,1
33039,-98,1
33040,-97,1
33041,-97,1
33042,-97,1
33043,-96,0
33044,-121,0
33045,-125,0
33046,-118,0
33047,-118,0
33048,-127,0
33049,-121,0
33050,-121,0
33051,-121,0
33052,-119,0
33053,-119,0
33054,-118,0
33055,-124,0
33056,-118,0
33057,-121,0
33058,-125,0
33059,-117,0
33060,-124,0
33061,-121,0
33062,-125,0
33063,-127,0
33064,-127,0
33065,-122,0
33066,-125,0
33067,-121,0
33068,-121,0
33069,-125,0
33070,-116,0
33071,-115,0
33072,-119,0
33073,-116,0
33074,-119,0
33075,-124,0
33076,-124,0
33077,-124,0
33078,-126,0
33079,-118,0
33080,-119,0
33081,-119,0
33082,-125,0
33083,-124,0
33084,-121,0
33085,-121,0
33086,-119,0
33087,-122,0
33088,-124,0
33089,-116,0
33090,-124,0
33091,-121,0
33092,-124,0
33093,-125,0
33094,-118,0
33095,-121,0
33096,-122,0
33097,-125,0
33098,-119,0
33099,-127,0
33100,-124,0
33101,-124,0
33102,-113,0
33103,-118,0
33104,-127,0
33105,-122,0
33106,-118,0
33107,-121,0
33108,-122,0
33109,-118,0
33110,-122,0
33111,-121,0
33112,-121,0
33113,-121,0
33114,-121,0
33115,-121,0
33116,-125,0
33117,-122,0
33118,-121,0
33119,-121,0
33120,-117,0
33121,-124,0
33122,-119,0
33123,-124,0
33124,-124,0
33125,-124,0
33126,-121,0
33127,-127,0
33128,-122,0
33129,-125,0
33130,-121,0
33131,-119,0
33132,-121,0
33133,-122,0
33134,-124,0
33135,-118,0
33136,-118,0
33137,-116,0
33138,-122,0
33139,-119,0
33140,-118,0
33141,-124,0
33142,-119,0
33143,-118,0
33144,-119,0
33145,-116,0
33146,-119,0
33147,-119,0
33148,-124,0
33149,-127,0
33150,-122,0
33151,-123,0
33152,-125,0
33153,-118,0
33154,-118,0
33155,-119,0
33156,-122,0
33157,-116,0
33158,-122,0
33159,-115,0
33160,-122,0
33161,-125,0
33162,-118,0
33163,-124,0
33164,-117,0
33165,-125,0
33166,-119,0
33167,-121,0
33168,-127,0
33169,-118,0
33170,-121,0
33171,-118,0
33172,-122,0
33173,-119,0
33174,-115,0
33175,-115,0
33176,-119,0
33177,-119,0
33178,-118,0
33179,-122,0
33180,-125,0
33181,-121,0
33182,-119,0
33183,-119,0
33184,-118,0
33185,-108,1
33186,-98,1
33187,-98,1
33188,-97,1
33189,-98,1
33190,-97,1
33191,-98,1
33192,-98,1
33193,-98,1
33194,-98,1
33195,-97,1
33196,-97,1
33197,-98,1
33198,-98,1
33199,-98,1
33200,-98,1
33201,-99,1
33202,-98,1
33203,-98,1
33204,-98,1
33205,-98,0
33206,-121,0
33207,-119,0
33208,-125,0
33209,-121,0
33210,-125,0
33211,-119,0
33212,-122,0
33213,-119,0
33214,-124,0
33215,-126,0
33216,-125,0
33217,-124,0
33218,-121,0
33219,-121,0
33220,-122,0
33221,-118,0
33222,-119,0
33223,-121,0
33224,-116,0
33225,-119,0
33226,-121,0
33227,-121,0
33228,-125,0
33229,-118,0
33230,-122,0
33231,-118,0
33232,-119,0
33233,-117,0
33234,-119,0
33235,-124,0
33236,-118,0
33237,-119,0
33238,-126,0
33239,-124,0
33240,-122,0
33241,-118,0
33242,-121,0
33243,-119,0
33244,-122,0
33245,-121,0
33246,-125,0
33247,-125,0
33248,-125,0
33249,-126,0
33250,-127,0
33251,-119,0
33252,-119,0
33253,-118,0
33254,-121,0
33255,-121,0
33256,-116,0
33257,-118,0
33258,-119,0
33259,-124,0
33260,-117,0
33261,-125,0
33262,-121,0
33263,-122,0
33264,-119,0
33265,-125,0
33266,-119,0
33267,-125,0
33268,-118,0
33269,-125,0
33270,-121,0
33271,-119,0
33272,-119,0
33273,-119,0
33274,-122,0
33275,-122,0
33276,-118,0
33277,-119,0
33278,-119,0
33279,-124,0
33280,-121,0
33281,-121,0
33282,-119,0
33283,-122,0
33284,-119,0
33285,-122,0
33286,-122,0
33287,-125,0
33288,-121,0
33289,-119,0
33290,-125,0
33291,-122,0
33292,-125,0
33293,-125,0
33294,-122,0
33295,-125,0
33296,-122,0
33297,-116,0
33298,-122,0
33299,-122,0
33300,-121,0
33301,-118,0
33302,-119,0
33303,-121,0
33304,-122,0
33305,-122,0
33306,-119,0
33307,-122,0
33308,-118,0
33309,-119,0
33310,-127,0
33311,-122,0
33312,-125,0
33313,-121,0
33314,-122,0
33315,-125,0
33316,-121,0
33317,-122,0
33318,-118,0
33319,-125,0
33320,-127,0
33321,-121,0
33322,-124,0
33323,-121,0
33324,-118,0
33325,-119,0
33326,-121,0
33327,-122,0
33328,-118,0
33329,-116,0
33330,-118,0
33331,-121,0
33332,-121,0
33333,-117,0
33334,-124,0
33335,-119,0
33336,-122,0
33337,-122,0
33338,-119,0
33339,-119,0
33340,-118,0
33341,-121,0
33342,-122,0
33343,-119,0
33344,-122,0
33345,-121,0
33346,-125,1
33347,-97,1
33348,-98,1
33349,-97,1
33350,-98,1
33351,-97,1
33352,-97,1
33353,-97,1
33354,-97,1
33355,-98,1
33356,-97,1
33357,-97,1
33358,-97,1
33359,-98,1
33360,-97,1
33361,-97,1
33362,-97,1
33363,-97,1
33364,-98,1
33365,-97,1
33366,-97,0
33367,-110,0
33368,-121,0
33369,-119,0
33370,-119,0
33371,-119,0
33372,-118,0
33373,-118,0
33374,-119,0
33375,-119,0
33376,-122,0
33377,-115,0
33378,-124,0
33379,-117,0
33380,-118,0
33381,-125,0
33382,-119,0
33383,-122,0
33384,-122,0
33385,-122,0
33386,-122,0
33387,-121,0
33388,-125,0
33389,-119,0
33390,-119,0
33391,-117,0
33392,-121,0
33393,-119,0
33394,-119,0
33395,-121,0
33396,-125,0
33397,-117,0
33398,-121,0
33399,-119,0
33400,-119,0
33401,-125,0
33402,-124,0
33403,-119,0
33404,-119,0
33405,-116,0
33406,-119,0
33407,-121,0
33408,-125,0
33409,-125,0
33410,-122,0
33411,-119,0
33412,-121,0
33413,-121,0
33414,-119,0
33415,-118,0
33416,-118,0
33417,-121,0
33418,-116,0
33419,-118,0
33420,-118,0
33421,-119,0
33422,-121,0
33423,-122,0
33424,-117,0
33425,-121,0
33426,-124,0
33427,-124,0
33428,-118,0
33429,-121,0
33430,-122,0
33431,-125,0
33432,-127,0
33433,-118,0
33434,-124,0
33435,-118,0
33436,-124,0
33437,-114,0
33438,-121,0
33439,-127,0
33440,-119,0
33441,-122,0
33442,-118,0
33443,-122,0
33444,-125,0
33445,-122,0
33446,-122,0
33447,-116,0
33448,-121,0
33449,-119,0
33450,-124,0
33451,-119,0
33452,-116,0
33453,-119,0
33454,-125,0
33455,-124,0
33456,-127,0
33457,-119,0
33458,-122,0
33459,-117,0
33460,-121,0
33461,-121,0
33462,-122,0
33463,-124,0
33464,-124,0
33465,-115,0
33466,-125,0
33467,-119,0
33468,-121,0
33469,-119,0
33470,-124,0
33471,-124,0
33472,-122,0
33473,-119,0
33474,-118,0
33475,-118,0
33476,-119,0
33477,-125,0
33478,-121,0
33479,-121,0
33480,-117,0
33481,-122,0
33482,-119,0
33483,-124,0
33484,-122,0
33485,-118,0
33486,-122,0
33487,-122,0
33488,-121,0
33489,-119,0
33490,-125,0
33491,-118,0
33492,-119,0
33493,-122,0
33494,-119,0
33495,-126,0
33496,-126,0
33497,-121,0
33498,-124,0
33499,-119,0
33500,-122,0
33501,-119,0
33502,-121,0
33503,-124,0
33504,-119,0
33505,-119,0
33506,-117,0
33507,-116,0
33508,-118,1
33509,-98,1
33510,-98,1
33511,-98,1
33512,-97,1
33513,-97,1
33514,-97,1
33515,-98,1
33516,-98,1
33517,-98,1
33518,-97,1
33519,-97,1
33520,-97,1
33521,-97,1
33522,-97,1
33523,-97,1
33524,-97,1
33525,-98,1
33526,-97,1
33527,-97,1
33528,-97,0
33529,-122,0
33530,-119,0
33531,-125,0
33532,-122,0
33533,-122,0
33534,-121,0
33535,-125,0
33536,-125,0
33537,-119,0
33538,-122,0
33539,-122,0
33540,-122,0
33541,-118,0
33542,-119,0
33543,-122,0
33544,-119,0
33545,-121,0
33546,-125,0
33547,-121,0
33548,-122,0
33549,-114,0
33550,-122,0
33551,-117,0
33552,-116,0
33553,-119,0
33554,-117,0
33555,-115,0
33556,-121,0
33557,-116,0
33558,-121,0
33559,-125,0
33560,-124,0
33561,-126,0
33562,-119,0
33563,-121,0
33564,-121,0
33565,-116,0
33566,-121,0
33567,-119,0
33568,-122,0
33569,-118,0
33570,-119,0
33571,-116,0
33572,-119,0
33573,-121,0
33574,-118,0
33575,-119,0
33576,-122,0
33577,-118,0
33578,-116,0
33579,-119,0
33580,-119,0
33581,-124,0
33582,-125,0
33583,-122,0
33584,-118,0
33585,-115,0
33586,-121,0
33587,-121,0
33588,-121,0
33589,-121,0
33590,-116,0
33591,-117,0
33592,-122,0
33593,-125,0
33594,-119,0
33595,-122,0
33596,-117,0
33597,-124,0
33598,-121,0
33599,-118,0
33600,-118,0
33601,-118,0
33602,-122,0
33603,-122,0
33604,-118,0
33605,-121,0
33606,-122,0
33607,-115,0
33608,-125,0
33609,-122,0
33610,-121,0
33611,-116,0
33612,-125,0
33613,-122,0
33614,-121,0
33615,-124,0
33616,-122,0
33617,-124,0
33618,-124,0
33619,-118,0
33620,-122,0
33621,-121,0
33622,-119,0
33623,-118,0
33624,-119,0
33625,-119,0
33626,-118,0
33627,-125,0
33628,-125,0
33629,-127,0
33630,-119,0
33631,-124,0
33632,-122,0
33633,-118,0
33634,-119,0
33635,-119,0
33636,-121,0
33637,-122,0
33638,-125,0
33639,-124,0
33640,-122,0
33641,-124,0
33642,-118,0
33643,-118,0
33644,-122,0
33645,-122,0
33646,-127,0
33647,-124,0
33648,-121,0
33649,-119,0
33650,-122,0
33651,-121,0
33652,-122,0
33653,-124,0
33654,-119,0
33655,-125,0
33656,-121,0
33657,-121,0
33658,-117,0
33659,-122,0
33660,-122,0
33661,-125,0
33662,-119,0
33663,-122,0
33664,-121,0
33665,-122,0
33666,-121,0
33667,-121,0
33668,-119,0
33669,-124,0
33670,-122,1
33671,-97,1
33672,-98,1
33673,-98,1
33674,-98,1
33675,-98,1
33676,-98,1
33677,-98,1
33678,-99,1
33679,-98,1
33680,-98,1
33681,-98,1
33682,-97,1
33683,-98,1
33684,-99,1
33685,-98,1
33686,-98,1
33687,-98,1
33688,-98,1
33689,-98,1
33690,-98,0
33691,-116,0
33692,-121,0
33693,-118,0
33694,-126,0
33695,-119,0
33696,-125,0
33697,-127,0
33698,-127,0
33699,-122,0
33700,-122,0
33701,-121,0
33702,-119,0
33703,-127,0
33704,-124,0
33705,-121,0
33706,-124,0
33707,-121,0
33708,-119,0
33709,-121,0
33710,-121,0
33711,-119,0
33712,-119,0
33713,-125,0
33714,-119,0
33715,-119,0
33716,-121,0
33717,-122,0
33718,-119,0
33719,-119,0
33720,-124,0
33721,-119,0
33722,-125,0
33723,-121,0
33724,-119,0
33725,-125,0
33726,-116,0
33727,-121,0
33728,-118,0
33729,-124,0
33730,-125,0
33731,-122,0
33732,-119,0
33733,-122,0
33734,-121,0
33735,-122,0
33736,-117,0
33737,-114,0
33738,-117,0
33739,-119,0
33740,-119,0
33741,-122,0
33742,-116,0
33743,-119,0
33744,-118,0
33745,-121,0
33746,-124,0
33747,-125,0
33748,-118,0
33749,-124,0
33750,-124,0
33751,-119,0
33752,-125,0
33753,-119,0
33754,-119,0
33755,-119,0
33756,-125,0
33757,-119,0
33758,-118,0
33759,-119,0
33760,-118,0
33761,-118,0
33762,-121,0
33763,-121,0
33764,-119,0
33765,-117,0
33766,-119,0
33767,-116,0
33768,-119,0
33769,-121,0
33770,-122,0
33771,-121,0
33772,-118,0
33773,-119,0
33774,-122,0
33775,-125,0
33776,-122,0
33777,-122,0
33778,-119,0
33779,-121,0
33780,-124,0
33781,-121,0
33782,-119,0
33783,-119,0
33784,-122,0
33785,-122,0
33786,-121,0
33787,-122,0
33788,-124,0
33789,-119,0
33790,-118,0
33791,-119,0
33792,-117,0
33793,-118,0
33794,-116,0
33795,-118,0
33796,-122,0
33797,-125,0
33798,-119,0
33799,-122,0
33800,-119,0
33801,-125,0
33802,-118,0
33803,-121,0
33804,-125,0
33805,-122,0
33806,-121,0
33807,-125,0
33808,-119,0
33809,-119,0
33810,-118,0
33811,-121,0
33812,-122,0
33813,-124,0
33814,-117,0
33815,-115,0
33816,-122,0
33817,-124,0
33818,-125,0
33819,-125,0
33820,-119,0
33821,-127,0
33822,-127,0
33823,-119,0
33824,-121,0
33825,-127,0
33826,-119,0
33827,-116,0
33828,-122,0
33829,-119,0
33830,-127,0
33831,-124,0
33832,-121,1
33833,-97,1
33834,-97,1
33835,-96,1
33836,-97,1
33837,-97,1
33838,-97,1
33839,-97,1
33840,-97,1
33841,-96,1
33842,-96,1
33843,-97,1
33844,-97,1
33845,-97,1
33846,-97,1
33847,-97,1
33848,-97,1
33849,-97,1
33850,-97,1
33851,-97,1
33852,-98,0
33853,-125,0
33854,-116,0
33855,-119,0
33856,-116,0
33857,-125,0
33858,-121,0
33859,-121,0
33860,-122,0
33861,-124,0
33862,-125,0
33863,-119,0
33864,-121,0
33865,-123,0
33866,-119,0
33867,-121,0
33868,-124,0
33869,-119,0
33870,-118,0
33871,-125,0
33872,-119,0
33873,-121,0
33874,-117,0
33875,-116,0
33876,-121,0
33877,-121,0
33878,-118,0
33879,-118,0
33880,-127,0
33881,-121,0
33882,-122,0
33883,-118,0
33884,-118,0
33885,-127,0
33886,-127,0
33887,-119,0
33888,-122,0
33889,-119,0
33890,-124,0
33891,-119,0
33892,-121,0
33893,-116,0
33894,-125,0
33895,-125,0
33896,-119,0
33897,-119,0
33898,-121,0
33899,-119,0
33900,-124,0
33901,-121,0
33902,-121,0
33903,-124,0
33904,-124,0
33905,-122,0
33906,-125,0
33907,-118,0
33908,-118,0
33909,-121,0
33910,-117,0
33911,-119,0
33912,-124,0
33913,-118,0
33914,-121,0
33915,-122,0
33916,-124,0
33917,-121,0
33918,-118,0
33919,-117,0
33920,-121,0
33921,-122,0
33922,-125,0
33923,-121,0
33924,-115,0
33925,-118,0
33926,-119,0
33927,-119,0
33928,-122,0
33929,-122,0
33930,-125,0
33931,-116,0
33932,-119,0
33933,-119,0
33934,-124,0
33935,-125,0
33936,-125,0
33937,-125,0
33938,-116,0
33939,-125,0
33940,-119,0
33941,-121,0
33942,-122,0
33943,-118,0
33944,-119,0
33945,-121,0
33946,-124,0
33947,-126,0
33948,-119,0
33949,-122,0
33950,-127,0
33951,-118,0
33952,-122,0
33953,-125,0
33954,-121,0
33955,-122,0
33956,-119,0
33957,-119,0
33958,-122,0
33959,-119,0
33960,-124,0
33961,-127,0
33962,-117,0
33963,-122,0
33964,-127,0
33965,-121,0
33966,-119,0
33967,-125,0
33968,-119,0
33969,-122,0
33970,-119,0
33971,-121,0
33972,-121,0
33973,-119,0
33974,-119,0
33975,-117,0
33976,-125,0
33977,-117,0
33978,-118,0
33979,-121,0
33980,-117,0
33981,-124,0
33982,-119,0
33983,-121,0
33984,-125,0
33985,-118,0
33986,-118,0
33987,-124,0
33988,-118,0
33989,-124,0
33990,-122,0
33991,-118,0
33992,-122,0
33993,-119,0
33994,-109,1
33995,-98,1
33996,-97,1
33997,-97,1
33998,-97,1
33999,-98,1
34000,-98,1
34001,-97,1
34002,-98,1
34003,-97,1
34004,-97,1
34005,-97,1
34006,-98,1
34007,-97,1
34008,-98,1
34009,-97,1
34010,-97,1
34011,-97,1
34012,-97,1
34013,-97,1
34014,-98,0
34015,-118,0
34016,-121,0
34017,-125,0
34018,-116,0
34019,-122,0
34020,-117,0
34021,-124,0
34022,-119,0
34023,-125,0
34024,-115,0
34025,-119,0
34026,-121,0
34027,-122,0
34028,-122,0
34029,-125,0
34030,-122,0
34031,-119,0
34032,-118,0
34033,-124,0
34034,-121,0
34035,-125,0
34036,-125,0
34037,-116,0
34038,-122,0
34039,-127,0
34040,-122,0
34041,-122,0
34042,-125,0
34043,-121,0
34044,-122,0
34045,-127,0
34046,-117,0
34047,-119,0
34048,-122,0
34049,-119,0
34050,-119,0
34051,-118,0
34052,-122,0
34053,-119,0
34054,-121,0
34055,-122,0
34056,-116,0
34057,-116,0
34058,-118,0
34059,-124,0
34060,-122,0
34061,-116,0
34062,-116,0
34063,-119,0
34064,-118,0
34065,-126,0
34066,-122,0
34067,-119,0
34068,-118,0
34069,-119,0
34070,-119,0
34071,-119,0
34072,-122,0
34073,-122,0
34074,-122,0
34075,-119,0
34076,-121,0
34077,-122,0
34078,-125,0
34079,-121,0
34080,-116,0
34081,-119,0
34082,-118,0
34083,-124,0
34084,-122,0
34085,-121,0
34086,-119,0
34087,-125,0
34088,-119,0
34089,-122,0
34090,-118,0
34091,-124,0
34092,-122,0
34093,-121,0
34094,-121,0
34095,-121,0
34096,-118,0
34097,-119,0
34098,-121,0
34099,-124,0
34100,-125,0
34101,-122,0
34102,-124,0
34103,-125,0
34104,-119,0
34105,-122,0
34106,-124,0
34107,-117,0
34108,-119,0
34109,-124,0
34110,-116,0
34111,-122,0
34112,-124,0
34113,-116,0
34114,-121,0
34115,-122,0
34116,-119,0
34117,-118,0
34118,-125,0
34119,-121,0
34120,-122,0
34121,-119,0
34122,-122,0
34123,-122,0
34124,-119,0
34125,-118,0
34126,-124,0
34127,-124,0
34128,-116,0
34129,-118,0
34130,-117,0
34131,-119,0
34132,-122,0
34133,-125,0
34134,-119,0
34135,-121,0
34136,-119,0
34137,-118,0
34138,-119,0
34139,-125,0
34140,-125,0
34141,-119,0
34142,-119,0
34143,-119,0
34144,-118,0
34145,-121,0
34146,-121,0
34147,-119,0
34148,-122,0
34149,-122,0
34150,-119,0
34151,-121,0
34152,-121,0
34153,-118,0
34154,-116,0
34155,-119,1
34156,-97,1
